product_urls,product_category,product_info_date
https://www.woolworths.co.za/prod/Food/Bakery/Cakes-Gateaux/Banana-Cake-Loaf-320-g/_/A-6001009036315?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Online-Feature/Recipes/How-to-Videos/Boerewors-Burgers/Heat-Eat-Portuguese-Rolls-6-pk/_/A-20114237?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Bakery/Desserts-Puddings/Warm-Puddings/Malva-Pudding-430-g/_/A-20078515?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Bakery/Bread-Rolls/Wraps-Naan-Pitas-Bagels/Heat-Eat-Multiseed-Wraps-6-pk/_/A-6009211254374?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Bakery/Bread-Rolls/Heat-Eat-Bake-at-Home/Heat-Eat-Ciabatta-Rolls-6-pk/_/A-6009214539775?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Bakery/Bread-Rolls/Wraps-Naan-Pitas-Bagels/Fresh/White-Pita-Bread-6-pk/_/A-20018771?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Online-Feature/Content/We-used-Our-Free-Range-Eggs/Cheese-Herb-Muffins-4-pk/_/A-6001009012968?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Shop-by-Preference/Vegetarian/Bread-Bakery-Desserts/All-Butter-Scones-4-pk/_/A-6005000982442?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Valentines-Day/Picnic-Lovers-Basket/Cupcakes-Sweet-Treats-Muffins-Pastries-Desserts/Assorted-Cupcakes-9-pk/_/A-20190187?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Promotions/Buy-2-Or-More-And-Save/Buy-any-2-for-R40/Large-Rice-Or-Corn-Cakes/Plain-Rice-Cakes-100-g/_/A-20084806?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Bakery/Bread-Rolls/Bread/Oats-Honey-Flavoured-White-Bread-700-g/_/A-6009000547465?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Bakery/Waffles-Flapjacks/Syrup-Waffles-6-pk/_/A-20107017?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Bakery/Hot-Cross-Buns/Extra-Spicy-Hot-Cross-Buns-6-pk/_/A-20107208?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Chocolates-Sweets-Snacks/Biscuits/Choc-Chip-Cookies-With-Hidden-Fruit-and-Vegetables-28-g/_/A-6009182511186?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Bakery/Bread-Rolls/Bread/Brown-Bread/Brown-Sandwich-Bread-Thins-8-Slices/_/A-6009211226357?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Valentines-Day/Picnic-Lovers-Basket/Cupcakes-Sweet-Treats-Muffins-Pastries-Desserts/Fresh-Wobbly-Jelly-Custard-Cups-4-x-95-g/_/A-20145163?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Bakery/Bread-Rolls/Wraps-Naan-Pitas-Bagels/Long-Life/White-Flour-Wraps-8-x-54-g/_/A-6009178807347?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Bakery/Teatime-Sweet-Treats/Caramel-Swiss-Rolls-5-pk/_/A-20009540?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Bakery/Teatime-Sweet-Treats/Vanilla-Flavoured-Doughnut-Pops-10-pk/_/A-20151799?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Shop-by-Preference/Vegetarian/Pantry/Biscuits-Rusks-Crackers/Crackers-Rice-Cakes/Mini-Rice-Cakes-with-Milk-Chocolate-6-x-20-g/_/A-6009207752884?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Braai-Shop/Braai-Desserts/Milk-Tart-600-g/_/A-6008000535939?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Promotions/Buy-2-Or-More-And-Save/Buy-any-5-for-R65/Mini-Digestives-30g/Mini-Chocolate-Digestives-30-g/_/A-6009189506246?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Chocolates-Sweets-Snacks/Rusks/Bulk-Homestyle-Muesli-Rusks-800-g/_/A-6007875018899?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Bakery/Biscuits-Rusks-and-Crackers/Savoury-Crackers/Mini-Oven-Baked-Munchies-6-x-28-g/_/A-6009101884957?isFromPLP=true,Bakery_Desserts,2024-04-21
