product_urls,product_category,product_info_date
https://www.woolworths.co.za/prod/Food/Ready-Meals/Pizzas-Pies-Quiches/Quiches/Spinach-Feta-Quiche-2-x-150-g/_/A-20081065?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Baby/Baby-Food-Toiletries/Meals-Purees/Fresh/Textured-Chunky/Babes-Fresh-Free-Range-Chicken-and-Broccoli-120-g/_/A-6009207596266?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Online-Feature/Recipes/Global-inspired-treats/Macaroni-Cheese-1-kg/_/A-20115609?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Promotions/Buy-2-Or-More-And-Save/Buy-any-5-save-R25/Kids-Meals/Kids-Criss-Cross-Cottage-Pie-220-g/_/A-20196363?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Family-Meals/Creamy-Chicken-Lasagne-1-kg/_/A-6009214229454?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Pizzas-Pies-Quiches/Pizza/Stonebaked-Bacon-South-African-Feta-Pizza-365-g/_/A-6009175970334?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Pizzas-Pies-Quiches/Pies/Slow-Cooked-Beef-Pie-1-kg/_/A-6009226197987?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Pizzas-Pies-Quiches/Pizza/Mini-Cheese-Tomato-Pizzas-4-x-80-g/_/A-6007875722918?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Kids/Kids-Toiletries-Food/Kids-Meals/Kids-Gnocchi-Shapes-400-g/_/A-6009226109607?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Promotions/Buy-2-Or-More-And-Save/Buy-any-3-pay-for-2/Single-Meal-Monday/Chicken-Coriander-and-Lime-Booster-Bowl-350-g/_/A-6007875187618?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Promotions/Buy-2-Or-More-And-Save/Buy-any-2-for-R65/Prepared-Soup-Mixes/Split-Pea-Soup-Mix-750-g/_/A-6009101451777?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Family-Meals/BBQ-Chicken-Bacon-Pasta-1-kg/_/A-6009178928134?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Promotions/Buy-2-Or-More-And-Save/Buy-any-3-save-R15/Mini-Meals/Tikka-Chicken-220-g/_/A-6009217260003?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Baby/Baby-Meals-Pur-es/Fresh/Textured-Chunky/Babes-Fresh-Free-Range-Lamb-and-Veggies-120-g/_/A-6009000594940?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Promotions/Buy-2-Or-More-And-Save/Buy-any-3-save-23-/Pizza/Stonebaked-Spinach-South-African-Feta-Pizza-385-g/_/A-6008000611442?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Indian-Asian-Mexican-Meals/Chicken-Biryani-1-kg/_/A-6009195402808?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Promotions/Buy-2-Or-More-And-Save/Buy-any-2-for-R65/Prepared-Soup-Mixes/Butternut-Sweet-Potato-Soup-Mix-600-g/_/A-20167165?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Soups/Fresh-Pea-Ham-Soup-600-g/_/A-20139926?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Online-Feature/Recipes/Carb-clever-winter-meals/Fresh-Creamy-Tomato-Soup-600-g/_/A-6009101101108?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Promotions/Buy-2-Or-More-And-Save/Buy-any-3-save-R60/Pizza/Stonebaked-Sun-Dried-Tomato-Chicken-South-African-Feta-Pizza-420-g/_/A-6007875722925?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Baby/Baby-Meals-Pur-es/Fresh/Textured-Chunky/Babes-Fresh-Berry-Banana-and-Vanilla-120-g/_/A-6009000594346?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Indian-Asian-Mexican-Meals/Stir-Fry-Sauce/Thai-Coconut-Stir-Fry-Sauce-100-g/_/A-6005000285505?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Baby/Baby-Food-Toiletries/Meals-Purees/Fresh/Textured-Chunky/Babes-Fresh-Lamb-Veggies-Lentils-and-Brown-Rice-Meal-150-g/_/A-6009226540103?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Italian-Meals/Fresh-Noodles-Pasta-Pesto-Sauces/Fresh-Pasta/Basil-Mascarpone-Girasoli-250-g/_/A-6009195518752?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Baby/Baby-Food-Toiletries/Meals-Purees/Fresh/Textured-Chunky/Babes-Fresh-Butternut-and-Sage-Risotto-Meal-150-g/_/A-6009226540097?isFromPLP=true,ReadyMeals,2024-04-21
